week_start,plan_year,plan_week,calendar_year,month,week_of_year,season,sku_id,product_name,region_id,country,region_name,weather_proxy_city,channel_id,base_weekly_units_py2022,structural_growth_rate,plan_year_growth_factor,plan_year_normalization_factor,sku_seasonality_factor,base_portfolio_region_share,product_region_affinity,normalized_product_region_share,regional_season_modifier,channel_mix_share,allocated_structural_units,weather_dgp_available,audit_hidden_weather_z,weather_effect_pct,weather_factor,weather_model_input_allowed,promotion_flag,promotion_uplift_pct,promotion_factor,zero_or_no_order_flag,order_pattern_factor,positive_spike_flag,positive_spike_factor,negative_shock_flag,negative_shock_factor,noise_sd_pct,noise_factor,true_demand_units_continuous,true_demand_units,demand_provenance,weather_dgp_provenance,generator_version,generator_seed,audit_hidden_heating_degree_10,audit_hidden_heating_degree_5,audit_hidden_wet_cold_degree,audit_hidden_cold_run_days,audit_hidden_wet_cold_run_days,audit_hidden_snow_persistence_days,audit_hidden_rain_wind_event_days,weather_cap_type,weather_cap_value,weather_sensitivity,planning_basis_type,planning_basis_annual_units,planner_growth_assumption_pct,buy_factor,committed_buy_units_plan_year,weekly_plan_units,forward_coverage_target_units,seasonal_receipt_units,replenishment_receipt_units,chase_receipt_units,return_restock_units,total_inventory_receipts_units,beginning_inventory_units,ending_inventory_units,shipped_units,observed_sales_units,lost_demand_units,row_fill_rate,gross_returns_units,sellable_return_units,non_sellable_return_units,return_restock_delay_weeks,in_stock_days,constrained_flag,stockout_flag,sales_censored_flag,normal_replenishment_allowed,chase_capacity_share_available,chase_capacity_remaining_units,chase_triggered_flag,chase_used_units,receipt_event_label,peak_cover_extension_weeks,peak_cover_buffer_wos
2021-09-27,PY2022,13,2021,9,39,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,0.833192,0.14,1.0,0.14206,1.03,0.3,19.2783,1,-1.1008487954342177e-17,-0.0,1.0,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.065367,25.6731,26,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,21.866060702878244,0.0,0.0,0.0,0.0,0.23322,0.23322,60.65351644734256,34.653516447342554,26.000000000000004,26.000000000000004,0.0,1.0000000000000002,0.5200000000000001,0.26364000000000004,0.2563600000000001,3.0,7.0,0.0,0.0,0.0,0.0,0.08,63.57837052542267,0.0,0.0,,2.0,2.3958032450866718
2021-10-04,PY2022,14,2021,10,40,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.198984,0.14,1.0,0.14206,1.03,0.3,27.742,1,-0.0506228682143203,-0.014755,0.985245,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.125064,38.4387,38,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,24.65748884722745,490.25668784296545,191.9072375216968,0.0,0.0,0.24336000000000008,192.1505975216968,226.80411396903935,188.80411396903935,37.99999999999999,37.99999999999999,7.105427357601002e-15,0.9999999999999998,0.7599999999999999,0.38531999999999994,0.37467999999999996,3.0,7.0,0.0,0.0,0.0,0.0,0.08,63.57837052542267,0.0,0.0,OCT_PEAK,2.0,2.3958032450866718
2021-10-11,PY2022,15,2021,10,41,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.198984,0.14,1.0,0.14206,1.03,0.3,27.742,1,-0.0823265035728894,-0.023924,0.976076,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.24086,42.0005,42,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,27.448916991576667,0.0,0.0,0.0,0.0,0.0,0.0,188.80411396903935,146.80411396903935,41.99999999999999,41.99999999999999,7.105427357601002e-15,0.9999999999999998,0.8399999999999999,0.4258799999999999,0.41411999999999993,3.0,7.0,0.0,0.0,0.0,0.0,0.08,63.57837052542267,0.0,0.0,,2.0,2.3958032450866718
2021-10-18,PY2022,16,2021,10,42,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.198984,0.14,1.0,0.14206,1.03,0.3,27.742,1,0.041088044572702,0.011983,1.011983,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.015318,35.6306,36,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,5.940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,27.448916991576667,0.0,0.0,0.0,0.0,0.26364000000000004,0.26364000000000004,147.06775396903936,111.06775396903936,36.0,36.0,0.0,1.0,0.72,0.36504,0.35496,3.0,7.0,0.0,0.0,0.0,0.0,0.08,63.57837052542267,0.0,0.0,,2.0,2.3958032450866718
2021-10-25,PY2022,17,2021,10,43,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.198984,0.14,1.0,0.14206,1.03,0.3,27.742,1,-0.0971991391325207,-0.028193,0.971807,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.077898,36.325,36,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,4.230000000000002,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,29.77507962755088,0.0,0.0,0.0,0.0,0.38531999999999994,0.38531999999999994,111.45307396903935,75.45307396903935,36.0,36.0,0.0,1.0,0.72,0.36504,0.35496,3.0,7.0,0.0,0.0,0.0,0.0,0.08,22.999754058681702,1.0,40.57861646674097,,2.0,2.3958032450866718
2021-11-01,PY2022,18,2021,11,44,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.50381,0.14,1.0,0.14206,1.03,0.3,34.795,1,0.5217636777519655,0.128424,1.128424,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.006887,49.4174,49,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,30.49,4.180000000000001,0.0,3.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,32.1012422635251,0.0,149.2611847390975,0.0,0.0,0.4258799999999999,149.6870647390975,225.14013870813687,176.14013870813687,49.00000000000001,49.00000000000001,0.0,1.0000000000000002,0.9800000000000002,0.49686000000000013,0.48314000000000007,3.0,7.0,0.0,0.0,0.0,0.0,0.08,0.0,1.0,22.999754058681702,,2.0,2.3958032450866718
2021-11-08,PY2022,19,2021,11,45,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.50381,0.14,1.0,0.14206,1.03,0.3,34.795,1,-0.9740517536990598,-0.178008,0.821992,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.862834,30.8476,31,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,12.900000000000002,0.4500000000000002,5.210000000000001,1.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,34.427404899499315,0.0,0.0,0.0,0.0,0.36504,0.36504,176.50517870813687,145.50517870813687,31.000000000000004,31.000000000000004,0.0,1.0000000000000002,0.6200000000000001,0.31434000000000006,0.30566000000000004,3.0,7.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-11-15,PY2022,20,2021,11,46,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.50381,0.14,1.0,0.14206,1.03,0.3,34.795,1,-0.7160762138131637,-0.156008,0.843992,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.214724,44.5905,45,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,33.85,5.3900000000000015,7.159999999999999,2.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,34.427404899499315,0.0,0.0,0.0,0.0,0.36504,0.36504,145.87021870813686,100.87021870813686,45.0,45.0,0.0,1.0,0.9,0.45630000000000004,0.4437,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-11-22,PY2022,21,2021,11,47,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.50381,0.14,1.0,0.14206,1.03,0.3,34.795,1,1.05208077733327,0.18229,1.18229,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.841812,43.2878,43,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,60.64,26.31,8.67,3.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,34.427404899499315,0.0,0.0,0.0,11.772585083608469,0.49686000000000013,12.269445083608469,113.13966379174533,70.13966379174533,43.0,43.0,0.0,1.0,0.86,0.43602,0.42397999999999997,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-11-29,PY2022,22,2021,11,48,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.50381,0.14,1.0,0.14206,1.03,0.3,34.795,1,1.1085888604912597,0.184882,1.184882,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.984964,50.7601,51,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,63.33,29.62,10.079999999999998,3.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,36.15433247332954,0.0,85.29210556519858,0.0,14.74887997770027,0.31434000000000006,100.35532554289885,170.49498933464417,119.49498933464417,51.0,51.0,0.0,1.0,1.02,0.51714,0.50286,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-12-06,PY2022,23,2021,12,49,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.605419,0.14,1.0,0.14206,1.11,0.3,40.0311,1,1.0340765570301464,0.181379,1.181379,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.030367,60.91,61,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,59.61,27.96,2.6499999999999995,4.0,0.0,2.0,2.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,37.88126004715977,0.0,0.0,11.262479448341425,0.0,0.45630000000000004,11.718779448341426,131.2137687829856,70.2137687829856,60.99999999999999,60.99999999999999,7.105427357601002e-15,0.9999999999999999,1.22,0.61854,0.60146,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-12-13,PY2022,24,2021,12,50,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.605419,0.14,1.0,0.14206,1.11,0.3,40.0311,1,-1.2502932580577963,-0.189875,0.810125,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.839784,34.0429,34,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,45.650000000000006,18.130000000000003,3.73,2.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,39.60818762099,0.0,0.0,0.0,0.0,0.43602,0.43602,70.6497887829856,36.649788782985596,34.0,34.0,0.0,1.0,0.68,0.34476,0.33524000000000004,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-12-20,PY2022,25,2021,12,51,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.605419,0.14,1.0,0.14206,1.11,0.3,40.0311,1,-0.490718776938978,-0.122941,0.877059,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.01436,44.5173,45,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,74.38,39.38,6.36,7.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,39.60818762099,0.0,0.0,0.0,0.0,0.51714,0.51714,37.16692878298559,0.0,37.16692878298559,37.16692878298559,7.833071217014407,0.8259317507330132,0.7433385756597118,0.37687265785947394,0.3664659178002379,3.0,5.0,1.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2021-12-27,PY2022,26,2021,12,52,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.605419,0.14,1.0,0.14206,1.11,0.3,40.0311,1,0.5239404911697496,0.128797,1.128797,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.701471,39.6217,40,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,70.68,35.68,0.0,7.0,0.0,2.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,38.521886490391914,0.0,0.0,11.262479448341425,0.0,0.61854,11.881019448341425,11.881019448341425,0.0,11.881019448341425,11.881019448341425,28.118980551658574,0.29702548620853564,0.2376203889668285,0.12047353720618205,0.11714685176064644,3.0,2.0,1.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-01-03,PY2022,27,2022,1,1,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.473328,0.14,1.0,0.14206,1.11,0.3,36.7374,1,0.1728730384609167,0.049434,1.049434,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.754397,36.3558,36,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,102.01,67.00999999999999,7.39,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,37.43558535979384,0.0,0.0,0.0,40.57861646674097,0.34476,40.92337646674097,40.92337646674097,4.923376466740969,36.0,36.0,0.0,1.0,0.72,0.36504,0.35496,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-01-10,PY2022,28,2022,1,2,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.473328,0.14,1.0,0.14206,1.11,0.3,36.7374,1,0.5595982959787753,0.134688,1.134688,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.96685,50.3795,50,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,135.65,100.65,0.0,7.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,36.349284229195746,0.0,0.0,0.0,22.999754058681702,0.37687265785947394,23.376626716541175,28.300003183282143,0.0,28.300003183282143,28.300003183282143,21.699996816717857,0.5660000636656428,0.5660000636656429,0.286962032278481,0.27903803138716193,3.0,4.0,1.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-01-17,PY2022,29,2022,1,3,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.473328,0.14,1.0,0.14206,1.11,0.3,36.7374,1,0.7667103317476068,0.161472,1.161472,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.953594,50.8617,51,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,135.38,100.38,0.0,7.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,36.349284229195746,0.0,0.0,61.94363696587784,0.0,0.12047353720618205,62.064110503084024,62.064110503084024,11.064110503084024,51.0,51.0,0.0,1.0,1.02,0.51714,0.50286,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-01-24,PY2022,30,2022,1,4,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.473328,0.14,1.0,0.14206,1.11,0.3,36.7374,1,0.7649579700661866,0.161293,1.161293,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.074085,57.2795,57,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,156.46,121.46,0.0,7.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,36.349284229195746,0.0,0.0,0.0,0.0,0.36504,0.36504,11.429150503084024,0.0,11.429150503084024,11.429150503084024,45.570849496915976,0.20051141233480743,0.2285830100616805,0.11589158610127201,0.11269142396040849,3.0,1.0,1.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-01-31,PY2022,31,2022,1,5,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.473328,0.14,1.0,0.14206,1.11,0.3,36.7374,1,0.2588162316658673,0.072172,1.072172,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.241904,61.1464,61,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,112.36,77.36,16.979999999999997,7.0,2.0,3.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,34.928751818958325,0.0,0.0,0.0,0.0,0.286962032278481,0.286962032278481,0.286962032278481,0.0,0.286962032278481,0.286962032278481,60.71303796772152,0.004704295611122639,0.00573924064556962,0.0029097950073037975,0.0028294456382658224,3.0,0.0,0.0,1.0,1.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-02-07,PY2022,32,2022,2,6,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.300593,0.14,1.0,0.14206,1.11,0.3,32.4303,1,-0.1261966866686892,-0.036438,0.963562,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.14,0.801536,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,85.11,50.11,16.130000000000003,7.0,2.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,33.508219408720905,0.0,0.0,61.94363696587784,0.0,0.51714,62.46077696587784,62.46077696587784,62.46077696587784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-02-14,PY2022,33,2022,2,7,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.300593,0.14,1.0,0.14206,1.11,0.3,32.4303,1,0.9295762896513396,0.175148,1.175148,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.007093,47.9759,48,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,103.82,68.82,3.1500000000000004,7.0,1.0,3.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,32.087686998483484,0.0,0.0,0.0,0.0,0.11589158610127201,0.11589158610127201,62.57666855197911,14.576668551979104,48.00000000000001,48.00000000000001,0.0,1.0000000000000002,0.9600000000000002,0.4867200000000001,0.4732800000000001,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-02-21,PY2022,34,2022,2,8,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.300593,0.14,1.0,0.14206,1.11,0.3,32.4303,1,0.0255723811165886,0.007464,1.007464,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.835904,34.1387,34,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,95.36,60.36,6.91,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,32.087686998483484,0.0,0.0,0.0,0.0,0.0029097950073037975,0.0029097950073037975,14.579578346986407,1.7763568394002505e-15,14.579578346986406,14.579578346986406,19.420421653013594,0.42881112785254133,0.2915915669397281,0.14783692443844215,0.14375464250128595,3.0,2.0,1.0,0.0,1.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-02-28,PY2022,35,2022,2,9,WINTER,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.300593,0.14,1.0,0.14206,1.11,0.3,32.4303,1,0.2429562317485481,0.06811,1.06811,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.14,1.207466,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,89.06,57.15,0.0,6.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,28.840063170300503,0.0,0.0,61.94363696587784,0.0,0.0,61.94363696587784,61.94363696587784,61.94363696587784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
2022-03-07,PY2022,36,2022,3,10,SPRING,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.0,0.976113,1.03641,0.14,1.0,0.14206,0.97,0.3,22.5834,1,0.9226232153986356,0.17467,1.17467,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,1.018263,33.7657,34,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,73.86,38.86,5.2700000000000005,7.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,1210.2127999999998,-0.010564595502246928,0.9405563569201839,1126.2479448341426,25.59243934211753,0.0,0.0,0.0,0.0,0.4867200000000001,0.4867200000000001,62.43035696587784,28.43035696587784,34.0,34.0,0.0,1.0,0.68,0.34476,0.33524000000000004,3.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,2.0,2.3958032450866718
