week_start,region_id,proxy_city,avg_temp_c,rain_mm,snow_cm,max_wind_kmh,wet_cold_days,temp_reference_c,rain_reference_mm,snow_reference_cm,temp_anomaly_c,rain_anomaly_mm,snow_anomaly_cm,heavy_rain_week_flag,heavy_snow_week_flag,cold_week_flag,very_cold_week_flag,wet_cold_week_flag,high_wind_week_flag,cold_severity_dimension,rain_severity_dimension,snow_severity_dimension,wet_cold_severity_dimension,wind_severity_dimension,adverse_dimension_count,extreme_weather_event_flag,mild_weather_candidate_flag,weather_reference_available,scenario_eligible_flag,weather_scenario,scenario_reason,scenario_method,scenario_provenance,scenario_threshold_provenance
2022-10-10,CA_PRAIRIE,"Calgary, AB",8.343,2.5,0.0,24.2,0,4.143,0.2,0.14,4.2,2.3,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-17,CA_PRAIRIE,"Calgary, AB",6.614,4.4,6.65,22.5,1,5.157,23.6,0.14,1.457,-19.2,6.51,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | snowier_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-24,CA_PRAIRIE,"Calgary, AB",2.857,0.2,0.0,28.5,0,2.086,2.6,5.04,0.771,-2.4,-5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-31,CA_PRAIRIE,"Calgary, AB",-4.171,0.4,16.24,27.9,0,2.057,0.0,0.0,-6.228,0.4,16.24,0,1,1,0,0,0,1,0,1,0,0,2,1,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal | extreme_event_trigger",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-07,CA_PRAIRIE,"Calgary, AB",-14.471,0.0,6.23,16.1,0,0.886,0.1,0.7,-15.357,-0.1,5.53,0,0,1,1,0,0,1,0,1,0,0,2,1,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal | extreme_event_trigger",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-14,CA_PRAIRIE,"Calgary, AB",-5.1,0.1,0.7,24.7,0,-1.9,1.5,7.63,-3.2,-1.4,-6.93,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-21,CA_PRAIRIE,"Calgary, AB",1.629,0.8,4.55,31.9,0,1.471,0.0,1.05,0.158,0.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-28,CA_PRAIRIE,"Calgary, AB",-16.029,0.0,2.66,24.2,0,-1.614,1.4,6.72,-14.415,-1.4,-4.06,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,SEVERE,SEVERE: colder_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-05,CA_PRAIRIE,"Calgary, AB",-11.029,0.0,4.41,18.5,0,-4.843,0.0,0.77,-6.186,0.0,3.64,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,SEVERE,SEVERE: colder_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-12,CA_PRAIRIE,"Calgary, AB",-12.171,0.0,5.39,21.1,0,-15.157,0.0,3.78,2.986,0.0,1.61,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,SEVERE,SEVERE: colder_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-19,CA_PRAIRIE,"Calgary, AB",-23.214,0.1,1.33,24.1,0,-16.557,0.0,2.38,-6.657,0.1,-1.05,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,SEVERE,SEVERE: colder_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-26,CA_PRAIRIE,"Calgary, AB",-3.857,2.1,4.48,22.5,1,-21.471,0.0,0.49,17.614,2.1,3.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-02,CA_PRAIRIE,"Calgary, AB",-6.571,0.0,0.0,15.2,0,-23.8,0.0,2.73,17.229,0.0,-2.73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-09,CA_PRAIRIE,"Calgary, AB",-3.343,0.1,0.0,18.4,0,1.786,0.5,0.07,-5.129,-0.4,-0.07,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-16,CA_PRAIRIE,"Calgary, AB",-3.171,0.0,0.63,18.0,0,-1.957,0.0,1.82,-1.214,0.0,-1.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-23,CA_PRAIRIE,"Calgary, AB",-5.786,1.6,5.67,27.1,0,1.229,0.3,0.77,-7.015,1.3,4.9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-30,CA_PRAIRIE,"Calgary, AB",-6.257,0.1,0.49,19.8,0,-8.029,0.1,1.54,1.772,0.0,-1.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-06,CA_PRAIRIE,"Calgary, AB",0.429,0.0,0.28,26.8,0,4.271,0.4,0.0,-3.842,-0.4,0.28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-13,CA_PRAIRIE,"Calgary, AB",-3.214,0.6,2.87,27.1,0,-4.329,1.4,11.2,1.115,-0.8,-8.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-20,CA_PRAIRIE,"Calgary, AB",-17.214,0.1,10.36,17.4,0,-12.814,0.0,1.68,-4.4,0.1,8.68,0,0,1,1,0,0,1,0,1,0,0,2,1,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal | extreme_event_trigger",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-27,CA_PRAIRIE,"Calgary, AB",-8.214,0.0,3.29,27.0,0,-5.243,0.0,6.3,-2.971,0.0,-3.01,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-06,CA_PRAIRIE,"Calgary, AB",-15.743,0.0,1.96,18.3,0,-4.857,0.9,2.1,-10.886,-0.9,-0.14,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,SEVERE,SEVERE: colder_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-13,CA_PRAIRIE,"Calgary, AB",-5.343,0.3,1.96,21.0,0,3.643,1.5,0.07,-8.986,-1.2,1.89,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-20,CA_PRAIRIE,"Calgary, AB",-3.757,1.4,0.84,16.5,0,3.743,0.3,0.35,-7.5,1.1,0.49,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-27,CA_PRAIRIE,"Calgary, AB",-2.829,1.3,6.79,20.6,1,2.971,3.6,1.47,-5.8,-2.3,5.32,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-03,CA_PRAIRIE,"Calgary, AB",1.443,0.7,1.68,24.5,0,5.0,2.3,0.0,-3.557,-1.6,1.68,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-10,CA_PRAIRIE,"Calgary, AB",3.771,7.7,0.21,28.3,1,-5.314,0.4,3.08,9.085,7.3,-2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-17,CA_PRAIRIE,"Calgary, AB",2.714,0.7,1.19,24.3,0,2.229,2.6,8.96,0.485,-1.9,-7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-24,CA_PRAIRIE,"Calgary, AB",10.529,5.5,0.0,20.8,0,7.3,3.7,0.0,3.229,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-01,CA_PRAIRIE,"Calgary, AB",14.1,5.9,0.0,21.3,0,10.086,7.6,0.0,4.014,-1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-08,CA_PRAIRIE,"Calgary, AB",11.529,11.2,0.0,20.9,0,7.757,4.9,4.34,3.772,6.3,-4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-15,CA_PRAIRIE,"Calgary, AB",16.186,0.7,0.0,27.2,0,7.814,15.5,0.0,8.372,-14.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-22,CA_PRAIRIE,"Calgary, AB",14.329,11.3,0.0,17.6,0,13.286,2.1,0.0,1.043,9.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-29,CA_PRAIRIE,"Calgary, AB",16.6,2.6,0.0,18.7,0,12.6,30.3,0.0,4.0,-27.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-05,CA_PRAIRIE,"Calgary, AB",19.129,4.7,0.0,25.2,0,14.257,28.3,0.0,4.872,-23.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-12,CA_PRAIRIE,"Calgary, AB",15.257,65.6,0.0,27.0,0,12.729,101.6,0.0,2.528,-36.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-19,CA_PRAIRIE,"Calgary, AB",12.414,27.0,0.0,22.3,0,13.371,21.8,0.0,-0.957,5.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-26,CA_PRAIRIE,"Calgary, AB",18.129,8.1,0.0,27.6,0,14.471,17.4,0.0,3.658,-9.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-03,CA_PRAIRIE,"Calgary, AB",16.3,7.8,0.0,23.0,0,17.214,22.1,0.0,-0.914,-14.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-10,CA_PRAIRIE,"Calgary, AB",17.343,14.2,0.0,17.3,0,19.336,2.4,0.0,-1.993,11.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-17,CA_PRAIRIE,"Calgary, AB",18.829,5.9,0.0,20.2,0,18.114,12.35,0.0,0.715,-6.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-24,CA_PRAIRIE,"Calgary, AB",17.343,11.8,0.0,22.8,0,20.386,5.6,0.0,-3.043,6.2,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-31,CA_PRAIRIE,"Calgary, AB",18.9,0.5,0.0,20.8,0,18.4,14.05,0.0,0.5,-13.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-07,CA_PRAIRIE,"Calgary, AB",17.329,7.1,0.0,15.8,0,20.622,0.9,0.0,-3.293,6.2,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-14,CA_PRAIRIE,"Calgary, AB",18.114,4.7,0.0,25.8,0,16.4,34.9,0.0,1.714,-30.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-21,CA_PRAIRIE,"Calgary, AB",16.129,15.0,0.0,22.9,0,14.822,14.9,0.0,1.308,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-28,CA_PRAIRIE,"Calgary, AB",18.057,21.2,0.0,22.0,0,16.857,2.2,0.0,1.2,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-04,CA_PRAIRIE,"Calgary, AB",11.943,8.3,0.0,19.5,0,14.478,9.55,0.0,-2.536,-1.25,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-11,CA_PRAIRIE,"Calgary, AB",15.471,0.7,0.0,19.1,0,11.872,2.9,0.105,3.6,-2.2,-0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-18,CA_PRAIRIE,"Calgary, AB",10.557,7.0,0.0,22.8,0,11.828,0.2,0.0,-1.271,6.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-25,CA_PRAIRIE,"Calgary, AB",8.957,13.6,0.0,20.7,1,13.114,0.35,0.0,-4.157,13.25,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-02,CA_PRAIRIE,"Calgary, AB",9.2,5.7,0.0,15.5,0,8.986,0.7,0.105,0.214,5.0,-0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-09,CA_PRAIRIE,"Calgary, AB",9.357,13.5,0.0,20.6,0,6.243,1.35,0.07,3.114,12.15,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-16,CA_PRAIRIE,"Calgary, AB",8.371,7.4,0.0,28.0,1,5.886,14.0,3.395,2.486,-6.6,-3.395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-23,CA_PRAIRIE,"Calgary, AB",-8.1,0.2,10.01,18.9,0,2.472,1.4,2.52,-10.572,-1.2,7.49,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-30,CA_PRAIRIE,"Calgary, AB",2.114,0.0,0.49,15.7,0,-1.057,0.2,8.12,3.171,-0.2,-7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-06,CA_PRAIRIE,"Calgary, AB",2.457,2.2,0.21,30.8,1,-6.792,0.05,3.465,9.25,2.15,-3.255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-13,CA_PRAIRIE,"Calgary, AB",2.886,0.0,1.12,22.5,0,-3.5,0.8,4.165,6.386,-0.8,-3.045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-20,CA_PRAIRIE,"Calgary, AB",-0.714,0.0,2.45,22.9,0,1.55,0.4,2.8,-2.264,-0.4,-0.35,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-27,CA_PRAIRIE,"Calgary, AB",-2.5,0.1,0.42,19.1,0,-8.822,0.7,4.69,6.322,-0.6,-4.27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-04,CA_PRAIRIE,"Calgary, AB",-0.9,0.8,10.5,29.1,0,-7.936,0.0,2.59,7.036,0.8,7.91,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | snowier_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-11,CA_PRAIRIE,"Calgary, AB",-0.9,0.1,2.8,17.7,0,-13.664,0.0,4.585,12.764,0.1,-1.785,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-18,CA_PRAIRIE,"Calgary, AB",-0.771,0.4,1.47,23.1,0,-19.886,0.05,1.855,19.114,0.35,-0.385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-25,CA_PRAIRIE,"Calgary, AB",-0.243,0.7,0.07,18.4,0,-12.664,1.05,2.485,12.421,-0.35,-2.415,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-01,CA_PRAIRIE,"Calgary, AB",-4.457,0.9,6.51,19.7,0,-15.186,0.0,1.365,10.728,0.9,5.145,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | snowier_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-08,CA_PRAIRIE,"Calgary, AB",-26.2,0.0,2.66,18.1,0,-0.778,0.3,0.035,-25.422,-0.3,2.625,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,SEVERE,SEVERE: colder_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
